dialogue_id,intra_dialogue_id,target,question,answer,question_confidence,question_observed_consistency,question_self_reflection,answer_confidence,answer_observed_consistency,answer_self_reflection,question_time,answer_time
65,1,coconut,Is the item you have a fruit?,Yes.,0.6969,0.67415,0.75,0.91187,0.87411,1.0,14143,9644
65,2,coconut,Is the item you have small and round?,No.,0.2051,0.07872,0.5,0.6958,0.994,0.0,11519,9740
65,3,coconut,Is the item you have typically worn on the body?,No.,0.40614,0.36592,0.5,0.69614,0.99448,0.0,11199,8986
65,4,coconut,Is the item you have typically used to hold something together?,No.,0.31528,0.4504,0.0,0.92098,0.99426,0.75,14999,12701
65,5,coconut,Is the item you have typically worn on the hands?,No.,0.42895,0.50565,0.25,0.69545,0.9935,0.0,16703,12169
65,6,coconut,Is the item you have typically worn around the neck?,No.,0.55443,0.68491,0.25,0.96099,0.94427,1.0,12716,14070
65,7,coconut,Is the item you have typically worn on the head?,No.,0.66537,0.73624,0.5,0.99481,0.99259,1.0,13585,18020
65,8,coconut,"Based on your responses, the item you have is a skirt.","No, that's not correct.",0.65518,0.5074,1.0,0.55174,0.7882,0.0,20613,20911
65,9,coconut,I apologize for the incorrect guess. Could you please provide me with another hint or clarification that could help me narrow down the item you have?,Certainly! Here's another hint: The item I have is typically brown and has a hard outer shell.,0.69752,0.78218,0.5,0.7784,0.68343,1.0,14637,16367
65,10,coconut,"Thank you for the additional hint. Based on that, the item you have is most likely a coconut. Is that correct?",Yes! That's correct. Well done! The item I have is indeed a coconut.,0.82156,0.74508,1.0,0.66385,0.73407,0.5,13057,17247
66,0,socks,Is the item you have in mind a type of footwear?,Yes.,0.17952,0.04217,0.5,0.1113,0.159,0.0,21047,7851
66,1,socks,Is the item you have in mind boots?,No.,0.73194,0.61706,1.0,0.69623,0.99461,0.0,11092,7603
66,2,socks,Is the item you have in mind socks?,Yes! That's correct.,0.79177,0.70253,1.0,0.89922,0.85603,1.0,10637,9487
67,0,blouse,Is the item you have an edible vegetable?,No.,0.35372,0.07675,1.0,0.85583,0.79404,1.0,10043,8278
67,1,blouse,Is the item you have a piece of clothing?,Yes.,0.44805,0.64007,0.0,0.66263,0.73233,0.5,9311,8309
67,2,blouse,Is the item you have worn on the lower part of the body?,No.,0.15636,0.22338,0.0,0.69603,0.99433,0.0,15904,10849
67,3,blouse,Is the item you have worn on the upper part of the body?,Yes.,0.69534,0.99335,0.0,0.8828,0.83257,1.0,11679,9915
67,4,blouse,Is the item you have a type of shirt?,Yes.,0.65375,0.82679,0.25,0.53887,0.76981,0.0,13111,11162
67,5,blouse,Is the item you have a women's blouse?,Yes! That's correct.,0.74949,0.64213,1.0,0.99598,0.99426,1.0,10663,11977
68,0,swimsuit,Is the item you're thinking of something you wear?,Yes.,0.45749,0.22499,1.0,0.51806,0.63294,0.25,8658,8607
68,1,swimsuit,Is the item you're thinking of worn on the upper part of the body?,No.,0.64447,0.49209,1.0,0.51023,0.7289,0.0,12026,10552
68,2,swimsuit,Is the item you're thinking of worn on the lower part of the body?,Yes.,0.66285,0.73265,0.5,0.90045,0.85779,1.0,12706,11201
68,3,swimsuit,Is the item you're thinking of typically worn by women?,No.,0.31302,0.34002,0.25,0.6962,0.99457,0.0,10256,10396
68,4,swimsuit,Is the item you're thinking of typically worn by men?,Yes.,0.81236,0.73194,1.0,0.72514,0.82162,0.5,13278,12284
68,5,swimsuit,Is the item you're thinking of a type of footwear?,No.,0.49094,0.70135,0.0,0.94783,0.92548,1.0,10106,13600
68,6,swimsuit,Is the item you're thinking of a type of bottoms or pants?,No.,0.53832,0.76903,0.0,0.63119,0.9017,0.0,14002,15155
68,7,swimsuit,Is the item you're thinking of a type of underwear or undergarment?,No.,0.55181,0.78831,0.0,0.78474,0.90678,0.5,11396,16495
68,8,swimsuit,Is the item you're thinking of a type of swimwear?,Yes! That's correct.,0.87666,0.82381,1.0,0.99475,0.99249,1.0,13709,12746
69,0,broccoli,Is the item you have edible?,Yes.,0.22104,0.10148,0.5,0.52187,0.31696,1.0,12283,7720
69,1,broccoli,Is the item you have a vegetable?,Yes.,0.80554,0.7222,1.0,0.88305,0.83293,1.0,12363,10624
69,2,broccoli,Is the item you have green in color?,Yes.,0.4441,0.63443,0.0,0.89353,0.95504,0.75,9311,10212
69,3,broccoli,Is the item you have usually eaten raw?,No.,0.33666,0.48094,0.0,0.45773,0.43961,0.5,13751,11004
69,4,broccoli,Is the item you have usually cooked or boiled before eating?,Yes.,0.34673,0.49533,0.0,0.72639,0.82341,0.5,12483,9571
69,5,broccoli,Is the item you have a popular ingredient in soups and stews?,Yes.,0.30921,0.44173,0.0,0.93629,0.90899,1.0,11928,10863
69,6,broccoli,Is the item you have broccoli?,Yes! That's correct.,0.8459,0.77986,1.0,0.99602,0.99431,1.0,13328,11430
70,0,onions,Is the item you have edible?,Yes.,0.18304,0.26148,0.0,0.63281,0.47544,1.0,10018,7309
70,1,onions,Is the item a vegetable?,Yes.,0.42285,0.60407,0.0,0.81792,0.73989,1.0,9312,8347
70,2,onions,Is the item round and typically orange in color?,No.,0.12991,0.18559,0.0,0.69582,0.99403,0.0,10263,12727
70,3,onions,Is the item commonly used in salads or as a topping for pizzas?,Yes.,0.50688,0.29554,1.0,0.65262,0.71802,0.5,15238,12494
70,4,onions,Is the item typically green in color?,No.,0.35081,0.50116,0.0,0.81924,0.74177,1.0,13328,15167
70,5,onions,Is the item typically white or brown in color?,Yes.,0.47908,0.47012,0.5,0.74942,0.85632,0.5,14026,10105
70,6,onions,Is the item an onion?,Yes! That's correct.,0.86123,0.80175,1.0,0.99496,0.9928,1.0,14544,12241
71,0,cauliflower,Is the item you have in mind something that can be worn?,No.,0.51224,0.3032,1.0,0.61225,0.87465,0.0,11753,9671
71,1,cauliflower,Is the item you have in mind a food?,Yes.,0.69457,0.56366,1.0,0.24961,0.35658,0.0,11896,9702
71,2,cauliflower,Is the item you have in mind a vegetable?,Yes.,0.66392,0.73418,0.5,0.9087,0.86957,1.0,13294,11047
71,3,cauliflower,Is the item you have in mind a member of the Brassica family?,Yes.,0.24508,0.35012,0.0,0.62512,0.46446,1.0,8520,8928
71,4,cauliflower,Is the item you have in mind cauliflower?,Yes! That's correct.,0.87429,0.82041,1.0,0.99592,0.99417,1.0,11396,10005
72,0,spear,Is the item you have related to food?,No.,0.27239,0.28199,0.25,0.85583,0.79404,1.0,16366,11478
72,1,spear,Is the item you have a weapon?,Yes.,0.58854,0.84077,0.0,0.19785,0.06836,0.5,11123,9912
72,2,spear,Is the item you have a firearm?,No.,0.67404,0.53434,1.0,0.69589,0.99413,0.0,9055,8716
72,3,spear,Is the item you have a melee weapon?,Yes.,0.80359,0.71942,1.0,0.6942,0.77742,0.5,12989,9234
72,4,spear,Is the item you have a sharp object?,Yes.,0.51171,0.73102,0.0,0.95264,0.93234,1.0,12514,11014
72,5,spear,Is the item you have a stick?,No.,0.50205,0.71721,0.0,0.69582,0.99403,0.0,12275,9708
72,6,spear,Is the item you have a spear?,Yes! That's correct.,0.75911,0.87016,0.5,0.99565,0.99379,1.0,15067,13228
73,0,grenade,Is the item you have in mind a fruit?,No.,0.40994,0.37134,0.5,0.55615,0.79449,0.0,8019,8419
73,1,grenade,Is the item you have in mind a weapon?,Yes.,0.88575,0.83678,1.0,0.45407,0.43438,0.5,8988,10274
73,2,grenade,Is the item you have in mind typically handheld?,Yes.,0.58488,0.40698,1.0,0.58418,0.7274,0.25,8999,12037
73,3,grenade,Is the item you have in mind a firearm?,No.,0.59952,0.85646,0.0,0.81343,0.73346,1.0,11413,9826
73,4,grenade,Is the item you have in mind an explosive device?,Yes.,0.48548,0.69354,0.0,0.90836,0.86908,1.0,10421,10680
73,5,grenade,Is the item you have in mind commonly used for military purposes?,Yes.,0.78753,0.69647,1.0,0.61788,0.77554,0.25,10261,15560
73,6,grenade,Is the item you have in mind a grenade?,Yes! That's correct.,0.85208,0.78868,1.0,0.99517,0.99309,1.0,13060,13959
74,0,bomb,Is your item a fruit?,No.,0.22938,0.32768,0.0,0.6396,0.91371,0.0,15469,10291
74,1,bomb,Is your item a non-living object?,Yes.,0.48164,0.47376,0.5,0.66628,0.73754,0.5,10316,8918
74,2,bomb,Is your item typically found outdoors?,Yes.,0.25565,0.15093,0.5,0.67106,0.74437,0.5,11264,11043
74,3,bomb,Is your item commonly used for decorative purposes?,No.,0.2649,0.16415,0.5,0.71223,0.58891,1.0,10329,11671
74,4,bomb,Is your item made of natural materials?,No.,0.53967,0.55668,0.5,0.41899,0.59856,0.0,9542,11780
74,5,bomb,Is your item made of metal?,Yes.,0.62615,0.78735,0.25,0.58717,0.83882,0.0,13694,11716
74,6,bomb,Does your item have a sharp edge or point?,Yes.,0.46899,0.66998,0.0,0.90042,0.85774,1.0,15108,10885
74,7,bomb,Is your item a crossbow?,No.,0.89652,0.85217,1.0,0.93386,0.90551,1.0,10993,12731
74,8,bomb,Is your item a bomb?,Yes! That's correct.,0.73089,0.82985,0.5,0.99606,0.99438,1.0,13481,10380
76,0,rhubarb,Is the item you have an edible fruit?,No.,0.37876,0.54109,0.0,0.55626,0.79466,0.0,11852,10312
76,1,rhubarb,Is the item you have a tool or weapon?,No.,0.7619,0.65986,1.0,0.96855,0.95508,1.0,10412,9123
76,2,rhubarb,Is the item you have a living organism?,Yes.,0.63867,0.91239,0.0,0.25516,0.36451,0.0,10876,9617
76,3,rhubarb,Is the item you have a bird?,No.,0.25836,0.36909,0.0,0.99535,0.99336,1.0,9449,8814
76,4,rhubarb,Is the item you have a plant?,Yes.,0.95549,0.93641,1.0,0.8411,0.773,1.0,10221,10479
76,5,rhubarb,Is the item you have a perennial plant?,Yes.,0.42013,0.60018,0.0,0.75925,0.65607,1.0,12132,12728
76,6,rhubarb,Is the item you have used for culinary purposes?,Yes.,0.47165,0.67378,0.0,0.4689,0.66985,0.0,10794,11508
76,7,rhubarb,Is the item you have commonly used as a vegetable?,Yes.,0.80795,0.72564,1.0,0.87867,0.82667,1.0,15489,11514
76,8,rhubarb,Is the item you have rhubarb?,Yes! That's correct.,0.87706,0.82437,1.0,0.99492,0.99275,1.0,11381,11834
77,0,tomato,Is your item edible?,Yes.,0.22096,0.20851,0.25,0.22539,0.00056,0.75,9083,9009
77,1,tomato,Is your item a fruit?,Yes.,0.996,0.99429,1.0,0.66423,0.73461,0.5,8910,8878
77,2,tomato,Is your item typically red or orange in color when ripe?,Yes.,0.08917,0.12739,0.0,0.90537,0.86482,1.0,8690,9334
77,3,tomato,Is your item a tomato?,Yes! That's correct.,0.86264,0.91091,0.75,0.99631,0.99473,1.0,12984,11749
78,0,missile,Is your item a type of food?,No.,0.70571,0.79387,0.5,0.88324,0.8332,1.0,10292,8040
78,1,missile,Is your item a weapon?,Yes.,0.80128,0.71611,1.0,0.37085,0.42264,0.25,10644,8958
78,2,missile,Is your item a projectile weapon?,Yes.,0.74649,0.63785,1.0,0.99593,0.99419,1.0,11197,8479
78,3,missile,Is your item a long-range projectile weapon?,Yes.,0.34733,0.38905,0.25,0.96444,0.9492,1.0,10248,9438
78,4,missile,Is your item a missile?,Yes! That's correct.,0.54318,0.77597,0.0,0.99569,0.99384,1.0,9382,12187
79,0,rocket,Is your item a fruit or vegetable?,No.,0.2235,0.21214,0.25,0.61146,0.87351,0.0,11121,9341
79,1,rocket,Is your item a man-made object?,Yes.,0.57404,0.39149,1.0,0.47922,0.25603,1.0,11974,9037
79,2,rocket,Is your item used for transportation?,Yes.,0.54263,0.34661,1.0,0.77327,0.6761,1.0,10685,10948
79,3,rocket,Is your item capable of flying?,Yes.,0.22693,0.32419,0.0,0.93452,0.90646,1.0,11316,8969
79,4,rocket,Is your item a rocket?,Yes! That's correct.,0.90347,0.86211,1.0,0.99639,0.99484,1.0,12335,9286
80,0,axe,Is the item you have in mind an object?,Yes.,0.32709,0.0387,1.0,0.70274,0.78963,0.5,14493,7841
80,1,axe,Is the item you have in mind a weapon?,Yes.,0.36331,0.51901,0.0,0.69722,0.56745,1.0,8849,8673
80,2,axe,Is the item you have in mind a projectile weapon?,No.,0.41357,0.59082,0.0,0.69551,0.99358,0.0,9119,10034
80,3,axe,Is the item you have in mind a melee weapon?,Yes.,0.78192,0.68845,1.0,0.60206,0.75295,0.25,10110,10797
80,4,axe,Is the item you have in mind primarily used for cutting or chopping?,Yes.,0.74156,0.6308,1.0,0.69173,0.88104,0.25,12383,13576
80,5,axe,Is the item you have in mind made of metal?,Yes.,0.45198,0.64568,0.0,0.3003,0.429,0.0,14163,11549
80,6,axe,Is the item you have in mind an axe?,Yes! That's correct.,0.58157,0.83082,0.0,0.99618,0.99455,1.0,10315,12849
81,0,potato,Is your item an edible object?,Yes.,0.1438,0.09829,0.25,0.66027,0.51467,1.0,11417,9007
81,1,potato,Is your item a vegetable?,Yes.,0.54397,0.34853,1.0,0.50572,0.72245,0.0,11752,10115
81,2,potato,Is your item commonly used in cooking?,Yes.,0.07292,0.10417,0.0,0.99615,0.9945,1.0,12691,8957
81,3,potato,Is your item a root vegetable?,Yes.,0.60988,0.44269,1.0,0.9002,0.85743,1.0,8757,9126
81,4,potato,Is your item a turnip?,No.,0.46482,0.66403,0.0,0.66702,0.95289,0.0,11373,11719
81,5,potato,Is your item a radish?,No.,0.75509,0.86442,0.5,0.69474,0.99249,0.0,12639,13329
81,6,potato,Is your item a potato?,Yes! That's correct.,0.96374,0.9482,1.0,0.89666,0.85237,1.0,11573,10779
82,0,peas,Is the item a food?,Yes.,0.18242,0.2606,0.0,0.52206,0.31723,1.0,9626,8990
82,1,peas,Is the item a vegetable?,Yes.,0.66724,0.95321,0.0,0.51393,0.5199,0.5,12413,9853
82,2,peas,Is the item green when it is fresh?,Yes.,0.44573,0.31533,0.75,0.96349,0.94784,1.0,11961,9776
82,3,peas,Is the item round in shape?,No.,0.27138,0.28054,0.25,0.16658,0.23797,0.0,12321,12178
82,4,peas,Is the item a cabbage?,No.,0.76785,0.66836,1.0,0.77097,0.99424,0.25,19463,11691
82,5,peas,Is the item a cauliflower?,No.,0.83711,0.7673,1.0,0.69587,0.9941,0.0,14926,9726
82,6,peas,Is the item a pea?,Yes! That's correct.,0.90732,0.8676,1.0,0.9325,0.90357,1.0,13259,12738
83,0,mushroom,Is the item you have in mind a tool?,No.,0.00772,0.01103,0.0,0.44885,0.64121,0.0,21232,8895
83,1,mushroom,Is the item you have in mind edible?,Yes.,0.81715,0.73879,1.0,0.69466,0.5638,1.0,10201,9457
83,2,mushroom,Is the item you have in mind a vegetable?,No.,0.66311,0.9473,0.0,0.69596,0.99422,0.0,11451,10246
83,3,mushroom,Is the item you have in mind a type of fungi?,Yes.,0.75665,0.65236,1.0,0.827,0.86,0.75,14111,10071
83,4,mushroom,Is the item you have in mind commonly used in cooking?,Yes.,0.76948,0.67068,1.0,0.90289,0.86128,1.0,10513,11104
83,5,mushroom,Is the item you have in mind often used as a seasoning or flavor enhancer?,Yes.,0.54058,0.55798,0.5,0.93188,0.90269,1.0,12801,10652
83,6,mushroom,Is the item you have in mind commonly referred to as a mushroom?,Yes! That's correct.,0.84525,0.77893,1.0,0.99548,0.99355,1.0,12943,10753
84,0,lime,Is the item you have a type of fruit?,Yes.,0.82185,0.7455,1.0,0.37197,0.3171,0.5,12276,9462
84,1,lime,Is the item you have a type of citrus fruit?,Yes.,0.28316,0.40452,0.0,0.76622,0.66602,1.0,9197,9143
84,2,lime,Is the item you have yellow in color when it is ripe?,No.,0.28809,0.19727,0.5,0.8613,0.80185,1.0,14868,11106
84,3,lime,Is the item you have green in color when it is ripe?,Yes.,0.67348,0.74783,0.5,0.7272,0.82457,0.5,10960,15435
84,4,lime,Is the item you have typically sour in taste?,Yes.,0.60235,0.53908,0.75,0.85614,0.79449,1.0,11459,13041
84,5,lime,"Based on your answers, the item you have is a lime.",Yes! That's correct. Well done!,0.83605,0.76578,1.0,0.80036,0.71479,1.0,12477,17094
85,0,banana,Is the item a type of fruit?,Yes.,0.53308,0.54726,0.5,0.74335,0.63336,1.0,17312,9241
85,1,banana,Is the item a small fruit?,No.,0.33551,0.05073,1.0,0.37969,0.54241,0.0,8243,9084
85,2,banana,Is the item orange in color?,No.,0.46172,0.33817,0.75,0.69669,0.99527,0.0,12885,9347
85,3,banana,Is the item a type of berry?,No.,0.58074,0.5082,0.75,0.61234,0.87477,0.0,10023,10283
85,4,banana,Is the item commonly eaten raw?,Yes.,0.6978,0.56828,1.0,0.61499,0.66427,0.5,12058,9184
85,5,banana,Is the item typically yellow in color when ripe?,Yes.,0.74263,0.63232,1.0,0.84216,0.77452,1.0,13184,10962
85,6,banana,Is the item a banana?,Yes! That's correct.,0.8351,0.76443,1.0,0.99596,0.99423,1.0,10572,10510
86,0,coconut,Is the item you're thinking of a fruit?,Yes.,0.60016,0.64309,0.5,0.54999,0.35713,1.0,11905,7910
86,1,coconut,Is the item you're thinking of citrus?,No.,0.42695,0.39564,0.5,0.64025,0.91465,0.0,10160,9659
86,2,coconut,Is the item you're thinking of red or purple in color?,No.,0.34607,0.49439,0.0,0.84636,0.99479,0.5,13996,9106
86,3,coconut,Is the item you're thinking of round in shape?,Yes.,0.49741,0.60345,0.25,0.57775,0.39679,1.0,13769,12924
86,4,coconut,Is the item you're thinking of small in size?,No.,0.41578,0.59397,0.0,0.69657,0.99509,0.0,14036,10296
86,5,coconut,Is the item you're thinking of yellow in color?,Yes.,0.42039,0.60056,0.0,0.73075,0.82965,0.5,16857,11127
86,6,coconut,Is the item you're thinking of often used in cooking or baking?,Yes.,0.38212,0.54588,0.0,0.83932,0.77045,1.0,13482,16927
86,7,coconut,Is the item you're thinking of a lemon?,No.,0.82611,0.75158,1.0,0.69545,0.9935,0.0,13509,11299
86,8,coconut,Is the item you're thinking of a coconut?,Yes! That's correct.,0.70109,0.78727,0.5,0.99585,0.99407,1.0,14600,11664
87,0,carrot,Is the item a vegetable?,Yes.,0.09324,0.1332,0.0,0.63238,0.47483,1.0,14560,11425
87,1,carrot,Is the item green?,No.,0.61483,0.44976,1.0,0.50974,0.72821,0.0,12353,9273
87,2,carrot,Is the item orange?,Yes.,0.65592,0.72275,0.5,0.51496,0.52136,0.5,11455,10884
87,3,carrot,Is the item round in shape?,No.,0.37717,0.43167,0.25,0.84692,0.9956,0.5,9840,9357
87,4,carrot,Is the item a carrot?,Yes! That's correct.,0.80464,0.72091,1.0,0.88705,0.83865,1.0,13968,9134
88,0,pickle,Is the item you have in mind a fruit?,No.,0.21763,0.3109,0.0,0.50043,0.71491,0.0,12248,12225
88,1,pickle,Is the item you have in mind a vegetable?,Yes.,0.99593,0.99419,1.0,0.33421,0.47744,0.0,11617,10449
88,2,pickle,Is the item you have in mind a root vegetable?,No.,0.62866,0.46952,1.0,0.81762,0.95374,0.5,8511,11066
88,3,pickle,Is the item you have in mind a leafy vegetable?,No.,0.83276,0.76109,1.0,0.99541,0.99344,1.0,9410,7973
88,4,pickle,Is the item you have in mind a vegetable that grows on a vine?,No.,0.43487,0.62125,0.0,0.95272,0.93245,1.0,11420,9075
88,5,pickle,Is the item you have in mind a vegetable that grows above the ground?,Yes.,0.52471,0.74958,0.0,0.8218,0.74542,1.0,13991,10488
88,6,pickle,Is the item you have in mind green in color?,Yes.,0.51254,0.7322,0.0,0.67542,0.7506,0.5,14107,12553
88,7,pickle,Is the item you have in mind a zucchini?,No.,0.6294,0.68485,0.5,0.69518,0.99311,0.0,14254,12887
88,8,pickle,Is the item you have in mind a pickle?,Yes! That's correct.,0.57611,0.82301,0.0,0.99499,0.99284,1.0,13452,11221
89,0,onions,Is the item you have in mind a vegetable?,Yes.,0.2272,0.00314,0.75,0.63258,0.47511,1.0,19462,11188
89,1,onions,Is the item you have in mind a root vegetable?,Yes.,0.49343,0.27633,1.0,0.5645,0.48501,0.75,15124,8454
89,2,onions,Is the item you have in mind commonly used as a vegetable in cooking?,Yes.,0.20271,0.28958,0.0,0.96529,0.95041,1.0,9900,9206
89,3,onions,Is the item you have in mind known for its strong odor when cooked?,Yes.,0.14392,0.09845,0.25,0.90545,0.86493,1.0,11596,9037
89,4,onions,Is the item you have in mind onions?,Yes! That's correct.,0.76865,0.6695,1.0,0.996,0.99428,1.0,11753,10652
